epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,60366.7,0.98105,1.17298,1.32742,0.76365,0.69595,0.7785,0.57514,0.96896,0.91474,1.28867,0.006337,0.006337,0.006337
113,60871.9,0.97655,1.16692,1.32603,0.76346,0.69716,0.77895,0.5757,0.96877,0.9129,1.28836,0.006304,0.006304,0.006304
114,61430,0.97719,1.16749,1.32154,0.76303,0.69855,0.77937,0.57643,0.96826,0.91154,1.28743,0.006271,0.006271,0.006271
115,61977.7,0.97888,1.16752,1.32703,0.76395,0.69847,0.77992,0.57709,0.96785,0.91013,1.28675,0.006238,0.006238,0.006238
116,62479.5,0.9746,1.15464,1.32208,0.76434,0.69973,0.78021,0.57759,0.9672,0.90903,1.28603,0.006205,0.006205,0.006205
117,63036.7,0.97175,1.15692,1.32162,0.76629,0.69911,0.78078,0.57809,0.96704,0.90768,1.28541,0.006172,0.006172,0.006172
118,63588.3,0.97328,1.15828,1.31665,0.7689,0.69651,0.78091,0.57853,0.96634,0.90619,1.28457,0.006139,0.006139,0.006139
119,64096.2,0.97195,1.14905,1.31732,0.77139,0.69475,0.78175,0.57939,0.96561,0.90504,1.28366,0.006106,0.006106,0.006106
120,64657.1,0.96468,1.14494,1.31363,0.77046,0.69693,0.78229,0.58017,0.96521,0.90399,1.28316,0.006073,0.006073,0.006073
121,65214.7,0.96679,1.14808,1.31626,0.76837,0.69938,0.78286,0.58084,0.96492,0.90286,1.28254,0.00604,0.00604,0.00604
122,65728.6,0.97206,1.14294,1.31753,0.77154,0.69873,0.78304,0.5813,0.96469,0.90168,1.28195,0.006007,0.006007,0.006007
123,66284.7,0.96873,1.13559,1.31288,0.77433,0.69734,0.78358,0.58178,0.96397,0.90024,1.28111,0.005974,0.005974,0.005974
124,66846,0.96676,1.142,1.31322,0.77239,0.69988,0.78416,0.58229,0.96346,0.89908,1.28036,0.005941,0.005941,0.005941
125,67358.7,0.96419,1.12955,1.31106,0.77454,0.69937,0.78432,0.58247,0.96299,0.89773,1.27985,0.005908,0.005908,0.005908
126,67908.5,0.96396,1.13433,1.30863,0.7727,0.70068,0.78499,0.58326,0.96247,0.89634,1.27913,0.005875,0.005875,0.005875
127,68475.6,0.96232,1.13151,1.30722,0.77163,0.70239,0.78526,0.58383,0.962,0.89537,1.27842,0.005842,0.005842,0.005842
128,68989.3,0.95947,1.12897,1.30695,0.77186,0.70407,0.78538,0.58441,0.96181,0.89388,1.27785,0.005809,0.005809,0.005809
129,69533.5,0.9559,1.11938,1.30362,0.77182,0.70319,0.78543,0.58477,0.96153,0.89264,1.27741,0.005776,0.005776,0.005776
130,70113.2,0.95956,1.12019,1.3059,0.76976,0.70526,0.78637,0.58525,0.96134,0.89122,1.27674,0.005743,0.005743,0.005743
131,70625.9,0.95829,1.12588,1.30662,0.77103,0.70502,0.78701,0.58579,0.96104,0.89016,1.27629,0.00571,0.00571,0.00571
132,71160.7,0.9532,1.11799,1.30508,0.77503,0.7035,0.78724,0.58632,0.9601,0.88936,1.27541,0.005677,0.005677,0.005677
133,71738.4,0.96021,1.11918,1.30642,0.7743,0.70611,0.78781,0.58678,0.95964,0.8887,1.27468,0.005644,0.005644,0.005644
134,72247.7,0.95214,1.10929,1.30184,0.77829,0.70397,0.78803,0.5872,0.95943,0.88753,1.27429,0.005611,0.005611,0.005611
135,72774.9,0.94951,1.10638,1.29901,0.78275,0.70011,0.78832,0.58819,0.95889,0.88658,1.27362,0.005578,0.005578,0.005578
136,73353.9,0.94988,1.10691,1.30024,0.77928,0.70466,0.7885,0.58879,0.95827,0.88564,1.27277,0.005545,0.005545,0.005545
137,73859.8,0.95116,1.10585,1.29716,0.78001,0.70581,0.78892,0.58931,0.9582,0.88435,1.2725,0.005512,0.005512,0.005512
138,74375.9,0.95073,1.10311,1.29786,0.78223,0.70343,0.78919,0.58983,0.95764,0.88334,1.27155,0.005479,0.005479,0.005479
139,74963.4,0.94557,1.09769,1.29445,0.78231,0.70446,0.78992,0.59009,0.95734,0.88215,1.27108,0.005446,0.005446,0.005446
140,75467.3,0.9473,1.09445,1.2976,0.78269,0.7062,0.79039,0.59065,0.9567,0.88104,1.2703,0.005413,0.005413,0.005413
141,75975.9,0.94504,1.09067,1.29342,0.78382,0.70564,0.79055,0.59112,0.95657,0.88001,1.26981,0.00538,0.00538,0.00538
142,76565,0.95002,1.1005,1.29586,0.78311,0.70723,0.79103,0.59161,0.95588,0.8793,1.26904,0.005347,0.005347,0.005347
143,77068.1,0.94244,1.0854,1.28935,0.7844,0.70795,0.79134,0.59205,0.95548,0.87819,1.2684,0.005314,0.005314,0.005314
144,77571.2,0.94205,1.08103,1.28759,0.78397,0.70999,0.79202,0.59243,0.95478,0.87706,1.26744,0.005281,0.005281,0.005281
145,78163.6,0.94098,1.07943,1.28978,0.78674,0.70818,0.79259,0.59294,0.9544,0.87573,1.2667,0.005248,0.005248,0.005248
146,78693.8,0.94531,1.08188,1.28987,0.79368,0.70375,0.79308,0.59384,0.95387,0.87448,1.26583,0.005215,0.005215,0.005215
147,79194.3,0.9338,1.07627,1.28252,0.78999,0.70932,0.79374,0.59449,0.95356,0.87366,1.26542,0.005182,0.005182,0.005182
148,79795.4,0.9386,1.07584,1.28813,0.78817,0.7111,0.7941,0.5953,0.95317,0.87298,1.26474,0.005149,0.005149,0.005149
149,80302.2,0.93925,1.07596,1.28701,0.7867,0.71022,0.79471,0.59551,0.9528,0.8723,1.26421,0.005116,0.005116,0.005116
150,80802.7,0.93744,1.07349,1.2864,0.79124,0.70767,0.79508,0.59577,0.95262,0.87179,1.2637,0.005083,0.005083,0.005083
151,81401.3,0.93309,1.07256,1.28448,0.7902,0.7092,0.79561,0.59617,0.95206,0.87085,1.26304,0.00505,0.00505,0.00505
152,81908.5,0.93147,1.06718,1.28345,0.78957,0.71023,0.79607,0.59672,0.95155,0.87037,1.26242,0.005017,0.005017,0.005017
153,82410,0.93456,1.06611,1.28143,0.78997,0.71018,0.79628,0.5971,0.95118,0.86944,1.26186,0.004984,0.004984,0.004984
154,83012.3,0.9314,1.06344,1.28537,0.78572,0.71381,0.79657,0.59769,0.95097,0.86866,1.26133,0.004951,0.004951,0.004951
155,83522.1,0.93143,1.0578,1.27844,0.78787,0.71394,0.79705,0.59811,0.95043,0.86774,1.26073,0.004918,0.004918,0.004918
156,84021.6,0.92462,1.05859,1.2771,0.79077,0.71314,0.79739,0.5986,0.95005,0.86708,1.26016,0.004885,0.004885,0.004885
157,84631.2,0.93038,1.05431,1.28022,0.79003,0.71342,0.79767,0.5988,0.94937,0.86634,1.25923,0.004852,0.004852,0.004852
158,85140.5,0.92102,1.047,1.27162,0.79029,0.71306,0.79789,0.59921,0.94914,0.86572,1.2588,0.004819,0.004819,0.004819
159,85640.5,0.9321,1.06014,1.28119,0.78911,0.71341,0.79791,0.59921,0.9487,0.86514,1.25812,0.004786,0.004786,0.004786
160,86246.7,0.92645,1.05432,1.27638,0.78891,0.71433,0.79824,0.59897,0.9486,0.86493,1.25785,0.004753,0.004753,0.004753
161,86761.3,0.92789,1.04755,1.2734,0.78897,0.71444,0.7986,0.59941,0.9486,0.86478,1.25766,0.00472,0.00472,0.00472
162,87262.4,0.92191,1.04249,1.27281,0.78992,0.71345,0.79855,0.59934,0.94819,0.86416,1.25713,0.004687,0.004687,0.004687
163,87868.8,0.92022,1.04175,1.26769,0.7862,0.71657,0.79862,0.60005,0.94791,0.86313,1.25651,0.004654,0.004654,0.004654
164,88382.4,0.92327,1.0413,1.27208,0.78964,0.71535,0.79884,0.60025,0.94757,0.86235,1.25602,0.004621,0.004621,0.004621
165,88883.7,0.91926,1.03979,1.27012,0.78644,0.71687,0.79906,0.60071,0.94702,0.86179,1.25542,0.004588,0.004588,0.004588
166,89480.5,0.92585,1.03032,1.27096,0.7914,0.71478,0.79938,0.60097,0.9468,0.86126,1.25497,0.004555,0.004555,0.004555
167,89996,0.91597,1.02991,1.26581,0.79181,0.71374,0.79975,0.60116,0.94648,0.86053,1.25437,0.004522,0.004522,0.004522
168,90495.1,0.92232,1.03416,1.26938,0.79137,0.71412,0.79989,0.60142,0.94628,0.86006,1.25401,0.004489,0.004489,0.004489
169,91075.9,0.91733,1.03066,1.26658,0.78952,0.7155,0.80007,0.60182,0.94605,0.85979,1.25378,0.004456,0.004456,0.004456
170,91594.2,0.91349,1.02081,1.26455,0.78917,0.71594,0.80023,0.60209,0.94569,0.8589,1.25316,0.004423,0.004423,0.004423
171,92089.6,0.91928,1.02501,1.26833,0.79151,0.71483,0.80039,0.60232,0.94565,0.85835,1.25284,0.00439,0.00439,0.00439
