epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,49347.7,0.93254,1.10257,1.32646,0.78403,0.70436,0.78721,0.58949,0.94919,0.90387,1.32494,0.005611,0.005611,0.005611
135,50248.6,0.93158,1.09993,1.32153,0.78716,0.70404,0.78794,0.58963,0.94866,0.90301,1.32413,0.005578,0.005578,0.005578
136,51120.5,0.93167,1.09727,1.3259,0.78033,0.70779,0.7883,0.59017,0.94829,0.90164,1.32372,0.005545,0.005545,0.005545
137,52002.1,0.92999,1.09559,1.32002,0.78191,0.70634,0.78879,0.59039,0.94805,0.90076,1.32313,0.005512,0.005512,0.005512
138,52894.9,0.93087,1.09382,1.32105,0.78153,0.70796,0.78922,0.59069,0.94783,0.89964,1.32266,0.005479,0.005479,0.005479
139,53754.4,0.92624,1.09228,1.31963,0.7856,0.70527,0.78947,0.59097,0.94777,0.89854,1.32225,0.005446,0.005446,0.005446
140,54653.6,0.92569,1.08495,1.31712,0.78404,0.70507,0.78976,0.59115,0.94753,0.89762,1.32181,0.005413,0.005413,0.005413
141,55519.9,0.92499,1.0784,1.31412,0.78528,0.70537,0.79014,0.592,0.947,0.89622,1.32102,0.00538,0.00538,0.00538
142,56425.4,0.92746,1.0846,1.31713,0.78462,0.70686,0.79048,0.59246,0.94666,0.89507,1.3204,0.005347,0.005347,0.005347
143,57308.8,0.92136,1.07508,1.312,0.78509,0.70619,0.7907,0.59306,0.94622,0.89374,1.31974,0.005314,0.005314,0.005314
144,58189.7,0.92407,1.07002,1.31169,0.78531,0.70705,0.79106,0.59362,0.94625,0.89261,1.31941,0.005281,0.005281,0.005281
145,59069.9,0.92103,1.06903,1.31134,0.78299,0.71011,0.79133,0.59395,0.9458,0.8917,1.31866,0.005248,0.005248,0.005248
146,59943.7,0.92668,1.07084,1.31328,0.78234,0.71153,0.79192,0.59433,0.94569,0.89076,1.31813,0.005215,0.005215,0.005215
147,60813.3,0.91434,1.07026,1.30681,0.78098,0.71307,0.79241,0.59496,0.94526,0.88982,1.31752,0.005182,0.005182,0.005182
148,61725.6,0.91734,1.0707,1.30974,0.78318,0.71282,0.79253,0.59542,0.94502,0.88855,1.31711,0.005149,0.005149,0.005149
149,62563.1,0.91822,1.06394,1.30815,0.78304,0.71416,0.79296,0.59601,0.94469,0.88799,1.31652,0.005116,0.005116,0.005116
150,63475.2,0.91594,1.06524,1.30733,0.78392,0.71386,0.79298,0.59601,0.94432,0.88666,1.31601,0.005083,0.005083,0.005083
151,64320,0.91028,1.06203,1.307,0.78505,0.71313,0.79311,0.596,0.94396,0.88521,1.31545,0.00505,0.00505,0.00505
152,65251.9,0.9096,1.05963,1.3062,0.7862,0.71431,0.79365,0.59665,0.94359,0.88394,1.31468,0.005017,0.005017,0.005017
153,66132.6,0.91023,1.05274,1.29994,0.78787,0.71481,0.79422,0.59719,0.94303,0.88271,1.31411,0.004984,0.004984,0.004984
154,67034.7,0.90845,1.05345,1.30262,0.79077,0.71403,0.79454,0.59755,0.94288,0.88169,1.31372,0.004951,0.004951,0.004951
155,67918.9,0.90918,1.04673,1.30011,0.79099,0.71418,0.79504,0.59788,0.9425,0.88068,1.3131,0.004918,0.004918,0.004918
156,68796,0.90367,1.04505,1.29777,0.7946,0.70987,0.7955,0.59794,0.94208,0.87967,1.31246,0.004885,0.004885,0.004885
157,69678.9,0.90648,1.04449,1.30162,0.79349,0.71222,0.79531,0.59834,0.94169,0.8787,1.31201,0.004852,0.004852,0.004852
158,70574.4,0.89778,1.03164,1.29247,0.79428,0.71196,0.7958,0.59839,0.9412,0.87781,1.31138,0.004819,0.004819,0.004819
159,71452.1,0.90967,1.04558,1.30495,0.79174,0.71332,0.79608,0.59893,0.94075,0.87701,1.31083,0.004786,0.004786,0.004786
160,72351.2,0.90199,1.0398,1.29789,0.7953,0.71253,0.79669,0.59971,0.94028,0.87582,1.31028,0.004753,0.004753,0.004753
161,73213.4,0.90697,1.03511,1.29566,0.79501,0.71155,0.79647,0.59982,0.93995,0.8749,1.30977,0.00472,0.00472,0.00472
